time,open,high,low,close,Volume
1709217000,99.9,104.0,96.04436,102.284,35206030
1709303400,99.6,108.0,99.2,107.939,26964360
1709562600,120.0,135.991,119.001,133.401,54249890
1709649000,124.419,133.77899,103.506,105.101,57366280
1709735400,114.0,128.555,113.1101,124.621,36939990
1709821800,128.498,132.104,122.5,130.002,21677160
1709908200,132.804,145.173,128.36639,142.559,37417740
1710163800,155.0,165.706,147.735,148.423,41024230
1710250200,154.4,159.497,143.80022,159.335,35488650
1710336600,166.0,177.4,162.0,176.615,37759450
1710423000,170.801,174.6,155.077,167.685,49867590
1710509400,160.001,181.5,157.0,178.236,44749940
1710768600,171.845,173.49001,144.501,150.276,45111200
1710855000,132.607,145.0,123.012,141.75,44644130
1710941400,142.301,154.99999,136.301,154.652,33314320
1711027800,159.412,170.43635,158.102,159.929,31589810
1711114200,152.0,159.449,149.0,152.3,20836180
1711373400,160.5,187.365,159.442,185.6,38840270
1711459800,188.243,190.95,179.2,187.699,23938900
1711546200,195.3,199.999,184.20001,191.916,26226090
1711632600,194.3,198.9,164.5515,170.456,45559140
1711978200,164.501,169.019,158.656,163.674,19929540
1712064600,149.2,159.229,146.29429,157.883,18545840
1712151000,158.001,169.949,156.83201,160.611,19772450
1712237400,169.298,173.972,161.01001,161.542,20171340
1712323800,157.0,167.425,143.2,143.9,22739950
1712583000,160.21,162.378,149.12001,151.299,20573630
1712669400,147.81,148.01672,137.5,144.102,16716660
1712755800,138.75,156.6,137.377,156.6,19391880
1712842200,154.3,157.837,151.009,155.181,14385910
1712928600,153.5,153.782,143.3,147.958,12905640
1713187800,147.0,148.997,132.105,133.588,16125420
1713274200,130.602,132.85,121.51501,125.403,17292290
1713360600,125.8,126.422,113.199,118.805,20373970
1713447000,119.2,128.788,116.843,120.816,17696710
1713533400,123.7,125.86499,116.6241,117.411,14746540
1713792600,120.9,134.7902,120.8,132.401,19410690
1713879000,131.1,139.44505,129.889,133.864,10478460
1713965400,132.701,134.5,126.0,126.567,9511860
1714051800,122.6,126.772,120.11398,124.041,7734030
1714138200,122.5,128.597,120.401,128.238,8814620
1714397400,125.0,130.84158,122.842,129.297,10130730
1714483800,119.901,121.542,106.317,106.503,24936030
1714570200,101.553,110.9325,101.0,102.827,19248840
1714656600,105.5,114.23019,104.17619,112.942,15402250
1714743000,120.101,124.2,117.282,122.301,15609620
1715002200,127.385,133.9,126.01,126.881,13870320
1715088600,127.82,131.89999,125.13,125.745,9967680
1715175000,119.839,125.98977,119.0,123.312,8590160
1715261400,123.0,130.3,120.099,126.364,10533700
1715347800,128.999,130.199,117.853,118.048,14038440
1715607000,121.794,126.41512,120.3,124.596,8757250
1715693400,122.648,129.869,122.648,129.763,9267860
1715779800,137.96,152.034,135.109,150.347,20586430
1715866200,149.41,151.89,143.545,143.998,13655550
1715952600,150.098,158.49999,146.9,158.45,16529320
1716211800,159.7,172.896,155.142,172.724,16716970
1716298200,173.0,174.0,164.5,165.542,12977510
1716384600,166.3,171.8,162.015,164.7,10339300
1716471000,166.921,167.0,153.03257,154.407,11588110
1716557400,154.0,168.4995,152.8,168.484,12068560
1716903000,165.0,169.155,161.00201,167.535,10799360
1716989400,165.0,165.907,161.118,161.87,7344250
1717075800,165.3,171.499,153.1955,154.1,14776450
1717162200,159.7,161.482,144.2,152.449,22153560
1717421400,160.1,165.6,156.04166,162.741,11222360
1717507800,161.742,169.7,161.5,163.877,13229510
1717594200,167.5,171.784,163.62401,169.469,10955850
1717680600,169.859,173.46977,164.705,165.663,11622910
1717767000,167.102,171.77,158.5,159.62,12626880
1718026200,157.501,164.776,156.02903,159.992,7264600
1718112600,154.2,156.415,148.66,155.549,11411820
1718199000,162.0,169.271,159.1765,160.367,13681250
1718285400,156.33,157.376,144.101,148.388,21107660
1718371800,150.5,153.8,146.151,149.554,13790090
1718631000,149.98,156.901,142.11687,150.726,12076360
1718717400,145.793,151.095,144.6,146.943,8933680
1718890200,148.211,150.559,142.206,146.54,9097600
1718976600,142.0,149.105,140.902,148.376,11494630
1719235800,139.8,144.88997,132.55414,137.215,16080740
1719322200,141.377,149.9,139.33906,149.574,13627970
1719408600,147.229,150.5015,144.5,145.773,7501750
1719495000,148.5,153.89999,146.35,152.54,9307670
1719581400,151.642,151.9,136.702,137.748,34113490
1719840600,141.0,143.595,136.308,136.597,14129320
1719927000,136.551,138.4405,130.657,132.019,9229110
1720013400,129.8,132.8,127.34707,130.209,6659400
1720186200,121.55,129.917,120.232,128.172,15029080
1720445400,131.453,132.5,125.87817,129.058,8736390
1720531800,131.388,132.0,127.8085,130.177,8968510
1720618200,131.97,134.5,129.6,130.572,6387290
1720704600,139.6,143.2,132.9235,135.856,13548930
1720791000,133.92,143.54044,132.419,139.676,10640830
1721050200,152.4,163.89999,149.24254,161.128,24670830
1721136600,161.5,167.5784,157.6395,166.43,15809620
1721223000,161.1,167.40799,153.0,159.0,17211670
1721309400,163.39,163.7,151.625,155.516,10236330
1721395800,157.34,178.5,156.50001,177.85,20458260
1721655000,178.402,181.06621,173.613,180.009,15391120
1721741400,176.399,179.8,171.50201,172.177,10746610
1721827800,175.0,176.952,166.702,167.269,13773770
1721914200,161.65,167.7855,150.766,160.647,14772330
1722000600,170.0,177.697,168.601,175.271,14137670
1722259800,181.999,183.7,167.12749,168.485,12801620
1722346200,168.799,169.49999,159.24901,160.407,9154800
1722432600,164.603,168.5,160.85515,161.444,7533810
1722519000,161.5,163.436,148.202,151.181,11930000
1722605400,148.581,159.14,141.71,144.799,14126190
1722864600,105.165,135.42699,102.402,130.9,22677550
1722951000,132.6,139.494,126.218,136.921,12260230
1723037400,140.878,142.158,124.013,124.685,10933850
1723123800,130.23,136.76,128.06,135.99,10378305
1723210200,135.89,136.685,129.55,135.37,7330433
1723469400,133.49,139.2129,129.22,131.46,6932336
1723555800,132.28,140.0,130.26,135.38,8123111
1723642200,136.37,137.4,129.33,130.37,8535928
1723728600,132.7,139.0,130.73,131.93,10856852
1723815000,133.25,136.32,126.59,133.04,11360411
1724074200,133.7,137.44,131.16,135.35,6595737
1724160600,139.735,141.36,130.63,133.69,11274578
1724247000,134.34,142.58,132.87,141.42,11774541
1724333400,141.39,141.78,133.69,133.81,7963436
1724419800,137.4,151.81,135.51,150.01,17791304
1724679000,148.12,152.35,146.6,146.9,10418753
1724765400,144.48,145.238,138.19,140.01,10943128
1724851800,138.16,138.4,130.73,132.09,8860102
1724938200,137.0,139.43,131.0,132.56,8431380
1725024600,134.0,135.2499,128.3,132.42,7802999
1725370200,132.0,132.73,122.19,122.32,8258810
1725456600,120.25,125.98,117.9401,124.85,8191094
1725543000,122.35,126.83,119.43,119.57,6066645
1725629400,122.93,124.69,113.69,114.3,8795527
1725888600,118.93,125.2289,117.5003,124.82,9771186
1725975000,123.0,129.82,121.55,129.64,7738025
1726061400,124.805,131.0,121.3,129.28,8731203
1726147800,129.0,134.1,127.2723,130.77,6052392
1726234200,131.1,143.0,129.84,141.47,12239123
1726493400,137.02,137.88,132.67,134.53,8765884
1726579800,138.37,140.16,128.8209,131.27,21043391
1726666200,130.44,139.49,128.51,132.67,16345621
1726752600,140.45,148.96,139.62,144.66,20177336
1726839000,144.39,148.03,141.64,144.78,12332317
1727098200,147.48,151.59,145.0149,149.97,10090260
1727184600,150.16,154.33,146.7074,153.88,9365235
1727271000,152.3,157.88,151.5,151.94,7839376
1727357400,157.63,167.51,156.3806,165.98,17068474
1727443800,170.48,179.6,168.305,176.22,17321178
1727703000,168.63,175.5064,167.314,168.6,13443437
1727789400,168.52,169.4299,157.02,162.69,14103324
1727875800,160.51,173.88,159.16,164.64,12557459
1727962200,163.39,165.86,157.82,163.41,8814224
1728048600,166.72,176.55,163.9651,176.51,14069711
1728307800,179.71,191.99,178.8,186.09,19825952
1728394200,186.1,198.49,184.45,192.2,20984756
1728480600,189.77,198.3899,185.25,188.91,13445318
1728567000,191.89,192.2,178.0,183.34,15937522
1728653400,188.5,212.81,187.41,212.59,29933775
1728912600,224.48,227.15,201.43,201.67,31736611
1728999000,206.73,211.1599,189.7,194.31,23114601
1729085400,199.9,200.615,191.96,194.09,12434577
1729171800,192.8,198.88,185.81,193.42,11414281
1729258200,197.59,218.65,197.1,215.86,22814822
1729517400,214.49,223.15,208.45,219.05,18028627
1729603800,216.21,221.4,212.084,219.7,13758062
1729690200,215.08,222.85,204.91,213.95,17025503
1729776600,220.09,236.29,218.25,235.89,23221545
1729863000,236.385,245.5657,227.75,234.34,25093205
1730122200,244.64,259.5,242.77,255.34,23181974
1730208600,264.25,267.89,251.24,258.24,25958545
1730295000,246.5,255.8,239.0,247.31,20593324
1730381400,251.12,252.88,237.0,244.5,21954122
1730467800,245.33,255.75,225.93,229.71,26258857
1730730600,226.97,231.68,220.82,222.99,13438764
1730817000,233.34,243.4563,225.43,227.8,17993882
1730903400,260.0,261.2,242.69,257.81,26270427
1730989800,256.8,280.8007,252.7,270.81,23931687
1731076200,275.575,279.3799,262.6,270.42,18764220
1731335400,297.0,351.73,293.3,340.0,47315730
1731421800,334.77,360.89,325.5,356.59,39705753
1731508200,366.98,383.4,321.7,328.38,46238500
1731594600,341.77,348.0,318.62,327.67,26605694
1731681000,336.6,349.94,324.1,340.65,25841965
1731940200,345.415,388.4899,339.375,384.79,32745915
1732026600,389.5,449.0,381.0,430.54,50954502
1732113000,463.4,504.83,457.3024,473.83,70212633
1732199400,535.63,543.0,371.8401,397.28,100443991
1732285800,403.6,453.0,393.1,421.88,55935009
1732545000,440.75,440.75,383.8,403.45,40180421
1732631400,382.78,402.9999,338.6701,353.69,47891004
1732717800,384.29,397.66,372.5,388.84,34921206
1732890600,405.75,417.6193,381.0,387.47,21987618
1733149800,393.64,398.7899,374.36,380.3,23404298
1733236200,367.85,393.1227,362.67,373.43,22817455
1733322600,380.0,409.97,365.6,406.0,29862186
1733409000,440.12,444.9447,379.35,386.4,46189812
1733495400,395.29,405.0,384.02,395.01,26206157
1733754600,394.0,399.8,363.44,365.34,22606091
1733841000,373.37,379.8,356.05,377.32,20139878
1733927400,385.66,412.6799,385.5,411.4,27594366
1734013800,413.71,415.8043,386.11,392.19,21074260
1734100200,400.07,409.71,388.88,408.67,21536882
1734359400,424.87,437.6099,406.455,408.5,31099439
1734445800,413.45,415.68,386.01,386.42,21821974
1734532200,386.0,390.32,338.0,349.64,24422921
1734618600,365.44,367.5,323.48,326.46,26922884
1734705000,319.37,364.88,317.0,364.2,44889882
1734964200,358.0,359.7411,329.08,332.23,21742486
1735050600,343.5,361.0,342.7,358.18,16377781
1735223400,350.305,351.7999,340.0,341.05,13295118
1735309800,342.3,342.705,323.2,330.0,13778471
1735569000,319.4,320.01,301.7489,302.96,25771230
1735655400,316.96,317.91,285.01,289.62,22486110
1735828200,300.11,310.8,292.315,300.01,17933875
1735914600,303.0,343.4,301.7663,339.66,25039041
1736173800,349.85,383.02,335.5,379.09,26707279
1736260200,366.47,371.28,335.3,341.425,24736771
1736346600,335.245,344.39,317.22,331.7,18274784
1736519400,330.31,337.0,317.91,327.91,16478719
1736778600,309.95,329.6,303.8,328.4,15914503
1736865000,343.0,354.9,331.3,342.17,17889530
1736951400,357.81,368.42,353.0129,360.62,19941337
1737037800,357.89,370.2588,345.8,367.0,14826626
1737124200,383.28,398.68,380.1528,396.5,24339148
1737469800,395.455,404.4173,367.76,389.1,26215758
1737556200,384.91,390.35,371.0498,377.31,16000314
1737642600,371.75,390.2,370.7,373.12,23306469
1737729000,377.665,378.11,351.0,353.67,22943783
1737988200,340.5,356.88,322.3,347.92,21224434
1738074600,344.68,348.9201,333.09,335.93,11461371
1738161000,338.195,343.63,329.33,341.25,11716796
1738247400,345.83,356.1147,338.5201,340.09,12607754
1738333800,340.11,352.71,332.0,334.79,15565985
1738593000,310.0,348.85,308.9,347.09,18207270
1738679400,341.195,353.79,340.45,348.31,12485965
1738765800,349.0,352.36,333.55,336.7,10973940
1738852200,338.7,344.5,320.71,325.46,12795184
1738938600,335.0,344.4,327.0,327.56,15049714
1739197800,333.5,340.38,328.3,334.62,10104081
1739284200,332.98,338.5,318.7,319.46,12017214
1739370600,315.96,331.17,314.19,326.82,9837883
1739457000,325.5,330.59,317.35,324.92,9848079
1739543400,325.15,344.89,323.7128,337.73,13912763
1739889000,337.35,340.49,326.785,333.97,10179752
1739975400,337.3,340.19,317.22,318.67,17043129
1740061800,323.73,327.83,314.95,323.92,12291749
1740148200,327.93,329.0,299.04,299.69,17930836
1740407400,304.0,304.04,276.395,282.76,17974948
1740493800,268.1,270.29,243.7,250.51,31379590
1740580200,245.39,264.46,244.01,263.27,19876850
1740666600,267.425,271.4552,239.48,240.05,18520303
1740753000,238.315,257.4999,231.92,255.43,22662629
1741012200,293.15,295.1,246.1,250.92,30575720
1741098600,240.28,293.04,237.0102,275.15,30130174
1741185000,278.305,311.28,271.77,308.55,26199769
1741271400,298.95,320.94,292.17,304.11,25309508
1741357800,298.145,310.44,281.44,287.18,22764487
1741613400,268.0,272.0,231.62,239.27,31478334
1741699800,245.0,263.0999,231.51,260.59,22076133
1741786200,264.6,269.7721,248.22,262.55,14328551
1741872600,262.0,270.405,253.76,263.26,13804685
1741959000,273.99,298.7,272.62,297.49,23714043
1742218200,292.15,296.8068,281.6,294.27,12998721
1742304600,283.2,290.99,272.5,283.19,15398200
1742391000,290.3,309.0832,287.12,304.23,19378788
1742477400,298.79,309.4,293.4,302.07,15058059
1742563800,295.7,306.39,293.0493,304.0,21773999
1742823000,316.14,336.77,311.36,335.72,23099744
1742909400,333.48,343.5899,329.5,341.81,15053724
1742995800,336.5,340.3399,319.73,329.31,16797178
1743082200,322.53,333.49,318.0,324.59,13838338
1743168600,318.38,320.8,289.25,289.41,21058915
1743427800,281.87,294.885,272.8,288.27,14866292
1743514200,293.53,307.6,280.6509,306.02,16780113
1743600600,297.86,319.47,296.98,312.54,16293825
1743687000,286.75,299.2249,276.03,282.28,18223003
1743773400,285.015,299.14,265.3022,293.61,24847129
1744032600,260.14,297.6,252.6,268.14,28449324
1744119000,278.15,282.8394,235.93,237.95,22952708
1744205400,242.015,302.34,241.69,296.86,38346353
1744291800,282.5,288.3119,261.37,272.34,19237822
1744378200,281.3,304.15,276.3001,299.98,21334111
1744637400,309.8,314.6,300.1,311.45,15635383
1744723800,312.22,319.75,306.81,310.72,11217784
1744810200,306.06,318.6,304.0,311.66,12847246
1744896600,313.89,320.0,306.0,317.2,13511095
1745242200,324.99,330.994,309.0,317.76,16053189
1745328600,328.705,348.9599,327.01,343.03,24036452
1745415000,354.7,355.83,339.0,345.73,16690664
1745501400,344.97,351.03,343.2401,350.34,10781381
1745587800,354.0,373.23,353.12,368.71,19338560
1745847000,373.29,373.66,354.53,369.25,11490917
1745933400,369.02,383.95,366.8,381.45,13038829
1746019800,373.775,384.0,362.3901,380.11,13762876
1746106200,392.29,403.9,381.03,381.6,16944133
1746192600,393.875,401.7,387.51,394.37,15947978
1746451800,383.33,391.93,374.2,386.53,14424129
1746538200,378.56,387.86,377.77,385.6,9695615
1746624600,393.8,396.35,388.26,392.48,10607553
1746711000,408.165,423.105,404.5,414.38,22135578
1746797400,420.0,430.3499,406.22,416.03,17161815
1747056600,420.92,422.04,400.83,404.9,16245468
1747143000,412.5499,422.55,404.12,421.61,12924974
1747229400,420.395,425.94,410.41,416.75,10722652
1747315800,411.7,415.36,394.14,397.03,14674666
1747402200,399.0,406.8965,389.01,399.8,12461115
1747661400,392.81,414.59,392.62,413.42,12821966
1747747800,413.5,417.85,406.1025,416.92,11532230
1747834200,415.92,423.34,395.5285,402.69,18698520
1747920600,413.2,426.32,398.91,399.46,16511372
1748007000,391.51,392.19,367.31,369.51,21448767
1748352600,381.115,381.3,364.18,372.2,14115975
1748439000,368.53,370.6523,358.5,364.25,9936835
1748525400,370.785,373.86,362.74,370.63,10217575
1748611800,369.0,372.56,359.155,369.06,12564026
1748871000,367.885,378.43,367.019,372.27,8102772
1748957400,379.4,391.0099,371.37,387.43,11351756
1749043800,385.8,386.12,375.66,378.1,8472192
1749130200,383.85,385.3799,364.3029,368.79,11957637
1749216600,377.4,380.6,369.71,374.47,9384245
1749475800,380.68,394.79,377.6,392.12,10924592
1749562200,393.24,394.0,383.6,391.18,7074796
1749648600,391.23,392.77,380.5,387.11,6812152
1749735000,378.4,391.22,373.9825,379.76,9423919
1749821400,375.225,383.56,370.62,382.87,9378928
1750080600,387.61,388.15,377.4,382.25,8105204
1750167000,375.255,378.48,367.0001,375.18,11218473
1750253400,371.43,374.9099,367.42,369.03,9200504
1750426200,372.75,376.1,365.11,369.7,12821792
1750685400,362.48,370.3,358.8,367.18,10614707
1750771800,373.68,384.3559,371.0,377.02,10174889
1750858200,384.83,389.49,379.31,388.67,10606562
1750944600,386.35,392.67,384.15,386.44,10202328
1751031000,385.225,397.99,383.41,383.88,18694416
1751290200,389.78,407.3901,384.25,404.23,13752875
1751376600,395.7,397.8746,372.91,373.3,17289648
1751463000,383.34,405.2986,379.88,402.28,17454404
1751549400,400.87,414.6,400.4,403.99,10013902
1751895000,402.635,405.64,395.2,395.67,8848175
1751981400,399.692,402.1999,393.21,396.94,7022739
1752067800,401.6,416.34,395.95,415.41,13065370
1752154200,412.565,422.3999,411.2,421.74,13208563
1752240600,430.54,438.84,423.5,434.58,18448533
1752499800,447.2,456.45,440.65,451.02,17952539
1752586200,445.22,456.66,441.0186,442.31,14315363
1752672600,448.31,457.22,445.56,455.9,10575446
1752759000,451.675,456.0,446.58,451.34,8901408
1752845400,451.72,454.33,422.22,423.22,19105360
1753104600,430.1,437.0,425.02,426.28,9984473
1753191000,428.845,433.94,413.6,426.4,10524157
1753277400,422.83,424.0,406.1001,412.67,12990043
1753363800,414.58,419.95,406.17,414.92,7407323
1753450200,405.67,410.95,402.2,405.89,8380224
1753709400,416.945,417.01,403.46,403.8,6996547
1753795800,405.96,407.0,390.4108,394.66,10580031
1753882200,396.78,404.39,392.59,395.04,7543791
1753968600,399.125,410.81,397.08,401.86,10467511
1754055000,390.405,392.64,365.7,366.63,21808902
1754314200,372.77,390.02,366.2001,389.24,12362382
1754400600,384.175,388.305,373.35,375.46,8467080
1754487000,374.75,384.42,373.001,383.41,7242638
1754573400,388.4,406.24,387.14,402.01,13051194
1754659800,397.6,409.65,389.03,395.13,11200116
1754919000,403.92,414.36,398.92,400.25,10394429
1755005400,400.5,401.67,390.14,394.39,8365108
1755091800,397.73,399.44,383.55,389.9,10884943
1755178200,380.0,381.0,365.0,372.94,16461651
1755264600,372.21,372.62,360.0322,366.32,13125281
1755523800,359.945,367.5658,358.01,363.6,9001954
1755610200,363.19,364.63,333.4,336.57,18254611
1755696600,339.38,345.5,325.56,344.37,13807212
1755783000,340.0,343.27,334.85,337.58,8398545
1755869400,335.2,359.53,332.61,358.13,17386939
1756128600,344.91,351.51,339.2109,343.2,10983426
1756215000,341.805,351.99,340.68,351.36,9144162
1756301400,348.68,351.77,341.84,342.06,8454295
1756387800,346.16,348.1699,336.65,338.84,8116129
1756474200,334.6,339.63,332.64,334.41,10162267
1756819800,334.93,348.6,331.57,341.62,11123010
1756906200,341.77,344.5,327.609,330.26,9180195
1756992600,330.0,332.56,317.7504,327.59,10529990
1757079000,334.81,337.2,320.0,335.87,14047603
1757338200,328.11,333.0967,321.5,329.9,9954514
1757424600,330.23,331.96,324.45,328.53,6587817
1757511000,332.8,340.01,321.956,326.45,9741359
1757597400,326.87,329.75,322.77,326.02,7506896
1757683800,329.15,336.1301,327.6,331.44,10809904
1757943000,329.4,331.33,320.45,327.79,9527674
1758029400,329.23,335.44,324.84,335.09,8651259
1758115800,335.66,340.11,323.205,329.71,9690985
1758202200,335.86,358.25,334.625,349.12,19697259
1758288600,347.45,352.92,337.07,344.75,17699698
1758547800,337.02,341.59,329.0,335.93,10053535
1758634200,337.06,339.0,327.77,327.78,9468789
1758720600,330.63,337.0599,323.14,323.31,9153097
1758807000,316.61,317.0,292.36,300.7,22086992
1758893400,301.3,310.0,297.71,309.06,11693362
1759152600,313.73,327.99,311.0,326.42,12652008
1759239000,320.835,324.4999,316.19,322.21,7798818
1759325400,332.47,343.73,331.2,338.41,13994829
1759411800,348.57,353.22,341.15,352.33,13666759
1759498200,350.865,358.54,344.4,351.63,12107918
1759757400,362.95,365.21,354.7,359.69,9550967
1759843800,358.88,359.44,328.16,328.4,19584106
1759930200,335.615,336.36,322.3,330.8,12996276
1760016600,327.4,328.99,318.22,320.29,11213175
1760103000,323.175,323.43,303.57,304.79,13643730
1760362200,306.67,315.95,300.59,315.47,11575024
1760448600,301.0,312.7099,297.34,300.67,11480498
1760535000,303.6,308.88,294.62,296.76,10625605
1760621400,299.9,301.58,282.19,283.84,13817949
1760707800,279.27,292.8,279.0,289.87,13110673
1760967000,297.21,306.16,294.4,296.61,9679688
1761053400,293.95,305.9899,291.52,301.91,7902814
1761139800,293.02,297.96,276.6,280.81,15129499
1761226200,285.47,289.07,278.0,284.92,9082117
1761312600,290.43,292.15,286.11,289.08,7881709
1761571800,299.5,299.8,293.0001,295.63,8135934
1761658200,295.14,297.2,284.25,284.64,7996793
1761744600,284.375,286.175,274.0,275.36,10184055
1761831000,269.985,271.365,254.0,254.57,15564196
1761917400,269.98,276.3199,263.0,269.51,14071785
1762180200,264.19,270.36,259.85,264.67,11074628
1762266600,255.16,258.21,245.86,246.99,15735129
1762353000,250.2,255.36,247.0201,255.0,9676192
1762439400,252.14,252.34,235.03,237.2,14468335
1762525800,222.66,243.7325,219.68,241.93,16976057
1762785000,249.68,249.96,234.6,238.88,9527228
1762871400,236.455,239.24,230.55,231.35,8340252
1762957800,233.9,234.84,219.8,224.61,10800418
1763044200,223.8,226.0,207.03,208.54,16474524
